LIBRARY_ID,ANCHOR_ID,COSMIC_ID,Label,Endpoint,CELL_LINE_NAME,tissue
24978538,208908,753539,1,IDA,CADO-ES1,Bone
24978538,51001932,753539,0,sub-HSA,CADO-ES1,Bone
23725625,11707110,753539,1,SA-L,CADO-ES1,Bone
23725625,51001932,753539,1,IDA,CADO-ES1,Bone
6450551,24978538,753539,1,IDA,CADO-ES1,Bone
10184653,24978538,753539,2,Bliss,CADO-ES1,Bone
10184653,11707110,753539,1,SA-L,CADO-ES1,Bone
10184653,51001932,753539,1,SA-L,CADO-ES1,Bone
11433190,24856436,753539,2,Bliss,CADO-ES1,Bone
1401,208908,753539,1,SA-L,CADO-ES1,Bone
46930998,11707110,753539,1,SA-L,CADO-ES1,Bone
46930998,208908,753539,3,Synergy,CADO-ES1,Bone
46930998,51001932,753539,1,SA-L,CADO-ES1,Bone
5330286,11707110,753539,1,IDA,CADO-ES1,Bone
5330286,208908,753539,1,SA-L,CADO-ES1,Bone
5330286,51001932,753539,1,IDA,CADO-ES1,Bone
17755052,24856436,753539,3,Synergy,CADO-ES1,Bone
17755052,11707110,753539,1,SA-L,CADO-ES1,Bone
17755052,208908,753539,1,SA-L,CADO-ES1,Bone
3385,11152667,753539,3,Synergy,CADO-ES1,Bone
11626560,208908,753539,1,SA-L,CADO-ES1,Bone
5310940,24978538,753539,2,Bliss,CADO-ES1,Bone
24856436,23725625,753539,1,SA-L,CADO-ES1,Bone
24856436,11152667,753539,3,Synergy,CADO-ES1,Bone
60750,11152667,753539,1,SA-L,CADO-ES1,Bone
60750,24856436,753539,1,IDA,CADO-ES1,Bone
11707110,24978538,753539,1,IDA,CADO-ES1,Bone
11707110,644241,753539,1,SA-L,CADO-ES1,Bone
11707110,208908,753539,1,SA-L,CADO-ES1,Bone
11707110,51001932,753539,1,IDA,CADO-ES1,Bone
44462760,208908,753539,1,SA-L,CADO-ES1,Bone
5394,23725625,753539,3,Synergy,CADO-ES1,Bone
5394,24856436,753539,1,SA-A,CADO-ES1,Bone
104842,24978538,753539,1,IDA,CADO-ES1,Bone
11640390,11707110,753539,1,SA-L,CADO-ES1,Bone
11640390,208908,753539,1,SA-L,CADO-ES1,Bone
11640390,51001932,753539,1,IDA,CADO-ES1,Bone
11488320,51001932,753539,1,SA-A,CADO-ES1,Bone
51001932,24978538,753539,1,SA-L,CADO-ES1,Bone
51001932,11707110,753539,1,SA-L,CADO-ES1,Bone
51001932,208908,753539,1,SA-L,CADO-ES1,Bone
24866313,11707110,753539,1,IDA,CADO-ES1,Bone
44224160,46930998,753539,3,Synergy,CADO-ES1,Bone
44224160,51001932,753539,3,Synergy,CADO-ES1,Bone
46926973,11707110,753539,0,sub-HSA,CADO-ES1,Bone
46926973,208908,753539,0,sub-HSA,CADO-ES1,Bone
46926973,51001932,753539,0,sub-HSA,CADO-ES1,Bone
84691,11152667,753541,3,Synergy,CAL-33,Head and Neck
84691,24856436,753541,3,Synergy,CAL-33,Head and Neck
148124,24978538,753541,2,Bliss,CAL-33,Head and Neck
24978538,11707110,753541,1,IDA,CAL-33,Head and Neck
24978538,208908,753541,0,sub-HSA,CAL-33,Head and Neck
24978538,51001932,753541,2,Bliss,CAL-33,Head and Neck
23725625,11707110,753541,1,IDA,CAL-33,Head and Neck
23725625,51001932,753541,2,Bliss,CAL-33,Head and Neck
6450551,24978538,753541,2,Bliss,CAL-33,Head and Neck
10184653,24978538,753541,1,SA-L,CAL-33,Head and Neck
10184653,11707110,753541,1,SA-L,CAL-33,Head and Neck
10184653,51001932,753541,3,Synergy,CAL-33,Head and Neck
11433190,24856436,753541,3,Synergy,CAL-33,Head and Neck
1401,208908,753541,3,Synergy,CAL-33,Head and Neck
46930998,11707110,753541,3,Synergy,CAL-33,Head and Neck
46930998,208908,753541,3,Synergy,CAL-33,Head and Neck
46930998,51001932,753541,3,Synergy,CAL-33,Head and Neck
5330286,11707110,753541,1,IDA,CAL-33,Head and Neck
5330286,208908,753541,2,Bliss,CAL-33,Head and Neck
5330286,51001932,753541,2,Bliss,CAL-33,Head and Neck
17755052,24856436,753541,2,Bliss,CAL-33,Head and Neck
17755052,11707110,753541,1,SA-L,CAL-33,Head and Neck
17755052,208908,753541,2,Bliss,CAL-33,Head and Neck
3385,11152667,753541,3,Synergy,CAL-33,Head and Neck
11626560,208908,753541,3,Synergy,CAL-33,Head and Neck
5310940,24978538,753541,1,SA-L,CAL-33,Head and Neck
24856436,23725625,753541,1,SA-L,CAL-33,Head and Neck
24856436,11152667,753541,1,SA-L,CAL-33,Head and Neck
60750,11152667,753541,1,SA-L,CAL-33,Head and Neck
60750,24856436,753541,1,IDA,CAL-33,Head and Neck
11707110,24978538,753541,1,SA-L,CAL-33,Head and Neck
11707110,644241,753541,0,sub-HSA,CAL-33,Head and Neck
11707110,208908,753541,1,SA-L,CAL-33,Head and Neck
11707110,51001932,753541,3,Synergy,CAL-33,Head and Neck
44462760,208908,753541,2,Bliss,CAL-33,Head and Neck
5394,23725625,753541,2,Bliss,CAL-33,Head and Neck
5394,24856436,753541,2,Bliss,CAL-33,Head and Neck
104842,24978538,753541,2,Bliss,CAL-33,Head and Neck
11640390,11707110,753541,1,IDA,CAL-33,Head and Neck
11640390,208908,753541,3,Synergy,CAL-33,Head and Neck
11640390,51001932,753541,3,Synergy,CAL-33,Head and Neck
11488320,51001932,753541,2,Bliss,CAL-33,Head and Neck
51001932,24978538,753541,1,SA-L,CAL-33,Head and Neck
51001932,11707110,753541,1,SA-L,CAL-33,Head and Neck
51001932,208908,753541,1,SA-L,CAL-33,Head and Neck
24866313,11707110,753541,1,IDA,CAL-33,Head and Neck
44224160,46930998,753541,2,Bliss,CAL-33,Head and Neck
44224160,51001932,753541,2,Bliss,CAL-33,Head and Neck
46926973,11707110,753541,1,IDA,CAL-33,Head and Neck
46926973,208908,753541,1,IDA,CAL-33,Head and Neck
46926973,51001932,753541,1,IDA,CAL-33,Head and Neck
84691,11152667,753547,3,Synergy,CPC-N,Lung
84691,24856436,753547,3,Synergy,CPC-N,Lung
148124,24978538,753547,2,Bliss,CPC-N,Lung
24978538,11707110,753547,1,IDA,CPC-N,Lung
24978538,208908,753547,1,IDA,CPC-N,Lung
24978538,51001932,753547,3,Synergy,CPC-N,Lung
23725625,11707110,753547,1,IDA,CPC-N,Lung
23725625,51001932,753547,2,Bliss,CPC-N,Lung
6450551,24978538,753547,2,Bliss,CPC-N,Lung
10184653,24978538,753547,2,Bliss,CPC-N,Lung
10184653,11707110,753547,1,SA-L,CPC-N,Lung
10184653,51001932,753547,1,SA-L,CPC-N,Lung
11433190,24856436,753547,3,Synergy,CPC-N,Lung
1401,208908,753547,2,Bliss,CPC-N,Lung
46930998,11707110,753547,1,SA-L,CPC-N,Lung
46930998,208908,753547,1,SA-L,CPC-N,Lung
46930998,51001932,753547,1,SA-L,CPC-N,Lung
5330286,11707110,753547,3,Synergy,CPC-N,Lung
5330286,208908,753547,3,Synergy,CPC-N,Lung
5330286,51001932,753547,2,Bliss,CPC-N,Lung
17755052,24856436,753547,2,Bliss,CPC-N,Lung
17755052,11707110,753547,1,SA-L,CPC-N,Lung
17755052,208908,753547,1,SA-L,CPC-N,Lung
3385,11152667,753547,2,Bliss,CPC-N,Lung
11626560,208908,753547,1,SA-L,CPC-N,Lung
5310940,24978538,753547,3,Synergy,CPC-N,Lung
24856436,23725625,753547,1,SA-L,CPC-N,Lung
24856436,11152667,753547,3,Synergy,CPC-N,Lung
11707110,24978538,753547,3,Synergy,CPC-N,Lung
11707110,644241,753547,2,Bliss,CPC-N,Lung
11707110,208908,753547,2,Bliss,CPC-N,Lung
11707110,51001932,753547,1,IDA,CPC-N,Lung
44462760,208908,753547,1,IDA,CPC-N,Lung
5394,23725625,753547,2,Bliss,CPC-N,Lung
5394,24856436,753547,1,SA-A,CPC-N,Lung
104842,24978538,753547,2,Bliss,CPC-N,Lung
11640390,11707110,753547,1,IDA,CPC-N,Lung
11640390,208908,753547,1,SA-L,CPC-N,Lung
11640390,51001932,753547,1,IDA,CPC-N,Lung
11488320,51001932,753547,1,IDA,CPC-N,Lung
51001932,24978538,753547,3,Synergy,CPC-N,Lung
51001932,11707110,753547,1,SA-L,CPC-N,Lung
51001932,208908,753547,1,SA-L,CPC-N,Lung
24866313,11707110,753547,0,sub-HSA,CPC-N,Lung
44224160,46930998,753547,2,Bliss,CPC-N,Lung
44224160,51001932,753547,3,Synergy,CPC-N,Lung
46926973,11707110,753547,0,sub-HSA,CPC-N,Lung
46926973,208908,753547,3,Synergy,CPC-N,Lung
46926973,51001932,753547,2,Bliss,CPC-N,Lung
84691,11152667,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
84691,24856436,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
148124,24978538,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
24978538,11707110,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
24978538,208908,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
24978538,51001932,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
23725625,11707110,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
23725625,51001932,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
6450551,24978538,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
10184653,24978538,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
10184653,11707110,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
10184653,51001932,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
11433190,24856436,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
1401,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
46930998,11707110,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
46930998,208908,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
46930998,51001932,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
5330286,11707110,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
5330286,208908,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
5330286,51001932,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
17755052,24856436,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
17755052,11707110,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
17755052,208908,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
3385,11152667,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
11626560,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
5310940,24978538,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
24856436,23725625,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
24856436,11152667,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
60750,11152667,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
60750,24856436,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
11707110,24978538,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
11707110,644241,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
11707110,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
11707110,51001932,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
44462760,208908,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
5394,23725625,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
5394,24856436,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
104842,24978538,753548,0,sub-HSA,CTV-1,Haematopoietic and Lymphoid
11640390,11707110,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
11640390,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
11640390,51001932,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
11488320,51001932,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
51001932,24978538,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
51001932,11707110,753548,3,Synergy,CTV-1,Haematopoietic and Lymphoid
51001932,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
24866313,11707110,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
44224160,46930998,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
44224160,51001932,753548,2,Bliss,CTV-1,Haematopoietic and Lymphoid
46926973,11707110,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
46926973,208908,753548,1,SA-L,CTV-1,Haematopoietic and Lymphoid
46926973,51001932,753548,1,IDA,CTV-1,Haematopoietic and Lymphoid
84691,11152667,753552,2,Bliss,DSH1,Bladder
84691,24856436,753552,2,Bliss,DSH1,Bladder
148124,24978538,753552,3,Synergy,DSH1,Bladder
24978538,11707110,753552,2,Bliss,DSH1,Bladder
24978538,208908,753552,3,Synergy,DSH1,Bladder
24978538,51001932,753552,3,Synergy,DSH1,Bladder
23725625,11707110,753552,2,Bliss,DSH1,Bladder
23725625,51001932,753552,2,Bliss,DSH1,Bladder
6450551,24978538,753552,3,Synergy,DSH1,Bladder
10184653,24978538,753552,3,Synergy,DSH1,Bladder
10184653,11707110,753552,1,SA-L,DSH1,Bladder
10184653,51001932,753552,3,Synergy,DSH1,Bladder
11433190,24856436,753552,1,IDA,DSH1,Bladder
1401,208908,753552,1,SA-L,DSH1,Bladder
46930998,11707110,753552,3,Synergy,DSH1,Bladder
46930998,208908,753552,3,Synergy,DSH1,Bladder
46930998,51001932,753552,1,IDA,DSH1,Bladder
5330286,11707110,753552,1,IDA,DSH1,Bladder
5330286,208908,753552,2,Bliss,DSH1,Bladder
5330286,51001932,753552,1,IDA,DSH1,Bladder
17755052,24856436,753552,2,Bliss,DSH1,Bladder
17755052,11707110,753552,2,Bliss,DSH1,Bladder
17755052,208908,753552,3,Synergy,DSH1,Bladder
3385,11152667,753552,2,Bliss,DSH1,Bladder
11626560,208908,753552,3,Synergy,DSH1,Bladder
5310940,24978538,753552,3,Synergy,DSH1,Bladder
24856436,23725625,753552,0,sub-HSA,DSH1,Bladder
24856436,11152667,753552,2,Bliss,DSH1,Bladder
60750,11152667,753552,1,SA-L,DSH1,Bladder
60750,24856436,753552,0,sub-HSA,DSH1,Bladder
11707110,24978538,753552,3,Synergy,DSH1,Bladder
11707110,644241,753552,1,SA-L,DSH1,Bladder
11707110,208908,753552,1,SA-L,DSH1,Bladder
11707110,51001932,753552,1,SA-L,DSH1,Bladder
44462760,208908,753552,1,IDA,DSH1,Bladder
5394,23725625,753552,2,Bliss,DSH1,Bladder
5394,24856436,753552,2,Bliss,DSH1,Bladder
104842,24978538,753552,2,Bliss,DSH1,Bladder
11640390,11707110,753552,2,Bliss,DSH1,Bladder
11640390,208908,753552,3,Synergy,DSH1,Bladder
11640390,51001932,753552,2,Bliss,DSH1,Bladder
11488320,51001932,753552,2,Bliss,DSH1,Bladder
51001932,24978538,753552,1,IDA,DSH1,Bladder
51001932,11707110,753552,2,Bliss,DSH1,Bladder
51001932,208908,753552,3,Synergy,DSH1,Bladder
24866313,11707110,753552,1,IDA,DSH1,Bladder
44224160,46930998,753552,3,Synergy,DSH1,Bladder
44224160,51001932,753552,2,Bliss,DSH1,Bladder
46926973,11707110,753552,1,IDA,DSH1,Bladder
46926973,208908,753552,1,IDA,DSH1,Bladder
46926973,51001932,753552,1,IDA,DSH1,Bladder
84691,11152667,753554,1,IDA,EBC-1,Lung
84691,24856436,753554,3,Synergy,EBC-1,Lung
148124,24978538,753554,3,Synergy,EBC-1,Lung
24978538,11707110,753554,2,Bliss,EBC-1,Lung
24978538,208908,753554,1,IDA,EBC-1,Lung
24978538,51001932,753554,1,IDA,EBC-1,Lung
23725625,11707110,753554,2,Bliss,EBC-1,Lung
23725625,51001932,753554,1,IDA,EBC-1,Lung
6450551,24978538,753554,3,Synergy,EBC-1,Lung
10184653,24978538,753554,2,Bliss,EBC-1,Lung
10184653,11707110,753554,3,Synergy,EBC-1,Lung
10184653,51001932,753554,1,SA-L,EBC-1,Lung
11433190,24856436,753554,1,SA-A,EBC-1,Lung
1401,208908,753554,3,Synergy,EBC-1,Lung
46930998,11707110,753554,3,Synergy,EBC-1,Lung
46930998,208908,753554,1,SA-L,EBC-1,Lung
46930998,51001932,753554,1,SA-L,EBC-1,Lung
5330286,11707110,753554,3,Synergy,EBC-1,Lung
5330286,208908,753554,0,sub-HSA,EBC-1,Lung
5330286,51001932,753554,1,IDA,EBC-1,Lung
17755052,24856436,753554,2,Bliss,EBC-1,Lung
17755052,11707110,753554,3,Synergy,EBC-1,Lung
17755052,208908,753554,1,SA-L,EBC-1,Lung
3385,11152667,753554,1,IDA,EBC-1,Lung
11626560,208908,753554,1,SA-L,EBC-1,Lung
5310940,24978538,753554,3,Synergy,EBC-1,Lung
24856436,23725625,753554,1,SA-L,EBC-1,Lung
24856436,11152667,753554,1,SA-L,EBC-1,Lung
11707110,24978538,753554,3,Synergy,EBC-1,Lung
11707110,644241,753554,1,SA-L,EBC-1,Lung
11707110,208908,753554,1,SA-L,EBC-1,Lung
11707110,51001932,753554,1,IDA,EBC-1,Lung
5394,23725625,753554,3,Synergy,EBC-1,Lung
5394,24856436,753554,1,SA-A,EBC-1,Lung
104842,24978538,753554,2,Bliss,EBC-1,Lung
11640390,11707110,753554,3,Synergy,EBC-1,Lung
11640390,208908,753554,1,SA-L,EBC-1,Lung
11640390,51001932,753554,2,Bliss,EBC-1,Lung
11488320,51001932,753554,3,Synergy,EBC-1,Lung
51001932,24978538,753554,3,Synergy,EBC-1,Lung
51001932,11707110,753554,3,Synergy,EBC-1,Lung
51001932,208908,753554,1,SA-L,EBC-1,Lung
24866313,11707110,753554,3,Synergy,EBC-1,Lung
44224160,46930998,753554,3,Synergy,EBC-1,Lung
44224160,51001932,753554,3,Synergy,EBC-1,Lung
46926973,11707110,753554,3,Synergy,EBC-1,Lung
46926973,208908,753554,1,IDA,EBC-1,Lung
46926973,51001932,753554,1,IDA,EBC-1,Lung
84691,11152667,753555,2,Bliss,EC-GI-10,Esophagus
84691,24856436,753555,2,Bliss,EC-GI-10,Esophagus
148124,24978538,753555,1,SA-L,EC-GI-10,Esophagus
24978538,11707110,753555,2,Bliss,EC-GI-10,Esophagus
24978538,208908,753555,1,IDA,EC-GI-10,Esophagus
24978538,51001932,753555,2,Bliss,EC-GI-10,Esophagus
23725625,11707110,753555,2,Bliss,EC-GI-10,Esophagus
23725625,51001932,753555,1,IDA,EC-GI-10,Esophagus
6450551,24978538,753555,1,SA-L,EC-GI-10,Esophagus
10184653,24978538,753555,1,SA-L,EC-GI-10,Esophagus
10184653,11707110,753555,1,SA-L,EC-GI-10,Esophagus
10184653,51001932,753555,1,SA-L,EC-GI-10,Esophagus
11433190,24856436,753555,3,Synergy,EC-GI-10,Esophagus
1401,208908,753555,3,Synergy,EC-GI-10,Esophagus
46930998,11707110,753555,3,Synergy,EC-GI-10,Esophagus
46930998,208908,753555,3,Synergy,EC-GI-10,Esophagus
46930998,51001932,753555,2,Bliss,EC-GI-10,Esophagus
5330286,11707110,753555,2,Bliss,EC-GI-10,Esophagus
5330286,208908,753555,1,IDA,EC-GI-10,Esophagus
5330286,51001932,753555,2,Bliss,EC-GI-10,Esophagus
17755052,24856436,753555,2,Bliss,EC-GI-10,Esophagus
17755052,11707110,753555,2,Bliss,EC-GI-10,Esophagus
17755052,208908,753555,2,Bliss,EC-GI-10,Esophagus
3385,11152667,753555,2,Bliss,EC-GI-10,Esophagus
11626560,208908,753555,2,Bliss,EC-GI-10,Esophagus
5310940,24978538,753555,1,IDA,EC-GI-10,Esophagus
24856436,23725625,753555,1,SA-L,EC-GI-10,Esophagus
24856436,11152667,753555,1,SA-L,EC-GI-10,Esophagus
60750,11152667,753555,3,Synergy,EC-GI-10,Esophagus
60750,24856436,753555,1,IDA,EC-GI-10,Esophagus
11707110,24978538,753555,1,SA-L,EC-GI-10,Esophagus
11707110,644241,753555,1,SA-L,EC-GI-10,Esophagus
11707110,208908,753555,2,Bliss,EC-GI-10,Esophagus
11707110,51001932,753555,3,Synergy,EC-GI-10,Esophagus
44462760,208908,753555,1,IDA,EC-GI-10,Esophagus
5394,23725625,753555,2,Bliss,EC-GI-10,Esophagus
5394,24856436,753555,1,SA-A,EC-GI-10,Esophagus
104842,24978538,753555,1,IDA,EC-GI-10,Esophagus
11640390,11707110,753555,1,IDA,EC-GI-10,Esophagus
11640390,208908,753555,3,Synergy,EC-GI-10,Esophagus
11640390,51001932,753555,2,Bliss,EC-GI-10,Esophagus
11488320,51001932,753555,2,Bliss,EC-GI-10,Esophagus
51001932,24978538,753555,1,SA-L,EC-GI-10,Esophagus
51001932,11707110,753555,3,Synergy,EC-GI-10,Esophagus
51001932,208908,753555,2,Bliss,EC-GI-10,Esophagus
24866313,11707110,753555,2,Bliss,EC-GI-10,Esophagus
44224160,46930998,753555,2,Bliss,EC-GI-10,Esophagus
44224160,51001932,753555,2,Bliss,EC-GI-10,Esophagus
46926973,11707110,753555,1,IDA,EC-GI-10,Esophagus
46926973,208908,753555,2,Bliss,EC-GI-10,Esophagus
46926973,51001932,753555,2,Bliss,EC-GI-10,Esophagus
84691,11152667,753556,3,Synergy,EPLC-272H,Lung
84691,24856436,753556,2,Bliss,EPLC-272H,Lung
148124,24978538,753556,1,IDA,EPLC-272H,Lung
24978538,11707110,753556,2,Bliss,EPLC-272H,Lung
24978538,208908,753556,2,Bliss,EPLC-272H,Lung
24978538,51001932,753556,2,Bliss,EPLC-272H,Lung
23725625,11707110,753556,2,Bliss,EPLC-272H,Lung
23725625,51001932,753556,1,IDA,EPLC-272H,Lung
6450551,24978538,753556,1,IDA,EPLC-272H,Lung
10184653,24978538,753556,1,SA-L,EPLC-272H,Lung
10184653,11707110,753556,2,Bliss,EPLC-272H,Lung
10184653,51001932,753556,2,Bliss,EPLC-272H,Lung
11433190,24856436,753556,1,SA-A,EPLC-272H,Lung
1401,208908,753556,2,Bliss,EPLC-272H,Lung
46930998,11707110,753556,2,Bliss,EPLC-272H,Lung
46930998,208908,753556,2,Bliss,EPLC-272H,Lung
46930998,51001932,753556,2,Bliss,EPLC-272H,Lung
5330286,11707110,753556,1,IDA,EPLC-272H,Lung
5330286,208908,753556,1,IDA,EPLC-272H,Lung
5330286,51001932,753556,1,IDA,EPLC-272H,Lung
17755052,24856436,753556,1,IDA,EPLC-272H,Lung
17755052,11707110,753556,2,Bliss,EPLC-272H,Lung
17755052,208908,753556,1,SA-L,EPLC-272H,Lung
3385,11152667,753556,3,Synergy,EPLC-272H,Lung
11626560,208908,753556,2,Bliss,EPLC-272H,Lung
5310940,24978538,753556,1,IDA,EPLC-272H,Lung
24856436,23725625,753556,0,sub-HSA,EPLC-272H,Lung
24856436,11152667,753556,1,SA-L,EPLC-272H,Lung
60750,11152667,753556,3,Synergy,EPLC-272H,Lung
60750,24856436,753556,1,IDA,EPLC-272H,Lung
11707110,24978538,753556,1,IDA,EPLC-272H,Lung
11707110,644241,753556,1,SA-L,EPLC-272H,Lung
11707110,208908,753556,2,Bliss,EPLC-272H,Lung
11707110,51001932,753556,3,Synergy,EPLC-272H,Lung
44462760,208908,753556,1,IDA,EPLC-272H,Lung
5394,23725625,753556,2,Bliss,EPLC-272H,Lung
5394,24856436,753556,1,SA-A,EPLC-272H,Lung
104842,24978538,753556,2,Bliss,EPLC-272H,Lung
11640390,11707110,753556,2,Bliss,EPLC-272H,Lung
11640390,208908,753556,3,Synergy,EPLC-272H,Lung
11640390,51001932,753556,3,Synergy,EPLC-272H,Lung
11488320,51001932,753556,1,IDA,EPLC-272H,Lung
51001932,24978538,753556,1,IDA,EPLC-272H,Lung
51001932,11707110,753556,2,Bliss,EPLC-272H,Lung
51001932,208908,753556,1,SA-L,EPLC-272H,Lung
24866313,11707110,753556,1,IDA,EPLC-272H,Lung
44224160,46930998,753556,2,Bliss,EPLC-272H,Lung
44224160,51001932,753556,2,Bliss,EPLC-272H,Lung
46926973,11707110,753556,2,Bliss,EPLC-272H,Lung
46926973,208908,753556,2,Bliss,EPLC-272H,Lung
46926973,51001932,753556,2,Bliss,EPLC-272H,Lung
84691,11152667,753561,3,Synergy,HO-1-u-1,Head and Neck
84691,24856436,753561,3,Synergy,HO-1-u-1,Head and Neck
148124,24978538,753561,2,Bliss,HO-1-u-1,Head and Neck
24978538,11707110,753561,3,Synergy,HO-1-u-1,Head and Neck
24978538,208908,753561,3,Synergy,HO-1-u-1,Head and Neck
24978538,51001932,753561,3,Synergy,HO-1-u-1,Head and Neck
23725625,11707110,753561,2,Bliss,HO-1-u-1,Head and Neck
23725625,51001932,753561,1,IDA,HO-1-u-1,Head and Neck
6450551,24978538,753561,3,Synergy,HO-1-u-1,Head and Neck
10184653,24978538,753561,3,Synergy,HO-1-u-1,Head and Neck
10184653,11707110,753561,1,SA-L,HO-1-u-1,Head and Neck
10184653,51001932,753561,2,Bliss,HO-1-u-1,Head and Neck
11433190,24856436,753561,1,SA-A,HO-1-u-1,Head and Neck
1401,208908,753561,2,Bliss,HO-1-u-1,Head and Neck
46930998,11707110,753561,1,IDA,HO-1-u-1,Head and Neck
46930998,208908,753561,2,Bliss,HO-1-u-1,Head and Neck
46930998,51001932,753561,2,Bliss,HO-1-u-1,Head and Neck
5330286,11707110,753561,2,Bliss,HO-1-u-1,Head and Neck
5330286,208908,753561,1,IDA,HO-1-u-1,Head and Neck
5330286,51001932,753561,1,IDA,HO-1-u-1,Head and Neck
17755052,24856436,753561,2,Bliss,HO-1-u-1,Head and Neck
17755052,11707110,753561,2,Bliss,HO-1-u-1,Head and Neck
17755052,208908,753561,2,Bliss,HO-1-u-1,Head and Neck
3385,11152667,753561,2,Bliss,HO-1-u-1,Head and Neck
11626560,208908,753561,2,Bliss,HO-1-u-1,Head and Neck
5310940,24978538,753561,2,Bliss,HO-1-u-1,Head and Neck
24856436,11152667,753561,3,Synergy,HO-1-u-1,Head and Neck
60750,11152667,753561,3,Synergy,HO-1-u-1,Head and Neck
60750,24856436,753561,2,Bliss,HO-1-u-1,Head and Neck
11707110,24978538,753561,2,Bliss,HO-1-u-1,Head and Neck
11707110,644241,753561,1,SA-L,HO-1-u-1,Head and Neck
11707110,208908,753561,1,SA-L,HO-1-u-1,Head and Neck
11707110,51001932,753561,1,IDA,HO-1-u-1,Head and Neck
44462760,208908,753561,1,IDA,HO-1-u-1,Head and Neck
5394,23725625,753561,1,IDA,HO-1-u-1,Head and Neck
5394,24856436,753561,1,SA-A,HO-1-u-1,Head and Neck
104842,24978538,753561,2,Bliss,HO-1-u-1,Head and Neck
11640390,11707110,753561,2,Bliss,HO-1-u-1,Head and Neck
